tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
wearing-mask-australia,TraceyLeeHolmes, https://twitter.com/TraceyLeeHolmes,2020-07-20 22:23:54,https://twitter.com/i/web/status/1285339676681793537,"@JennaPrice I lived in Hong Kong during SARS and while teaching kids English I had to wear a mask, which I did gladly. I grew up with my best friend wearing a mask whenever she had a cold or flu &amp; was quite used to the idea. Every ten minutes I involuntarily fell asleep. It is a thing.",neutral,0.07526,0.14319,0.78174,,,
wearing-mask-australia,koan4u, https://twitter.com/koan4u,2020-07-20 22:19:42,https://twitter.com/i/web/status/1285338621453561856,RT @Atrumphater: @MaryLTrump: 140.000 Americans are dead and the vast majority of those people did not need to lose their lives if only Don…,negative,0.01984,0.62451,0.35596,Western Australia,,
wearing-mask-australia,SamLovrich, https://twitter.com/SamLovrich,2020-07-20 22:22:46,https://twitter.com/i/web/status/1285339391758438400,Please wear a mask. https://t.co/dirzi7z2zL,neutral,0.01895,0.20288,0.77832,,,
wearing-mask-australia,LiLGREMLlN, https://twitter.com/LiLGREMLlN,2020-07-20 23:03:49,https://twitter.com/i/web/status/1285349724699217920,"RT @DEVandtheCITY: Out of all of those folks wearing a mask, look who he decided to pick on. 🙃",negative,0.01176,0.69043,0.29761,Western Australia,,
wearing-mask-australia,Phillys_PhiNess, https://twitter.com/Phillys_PhiNess,2020-07-20 22:19:47,https://twitter.com/i/web/status/1285338643993952256,RT @syrianinyellow: Wearing lip gloss under my mask is proof I only ever did it for myself,negative,0.00411,0.88721,0.1087,,,
wearing-mask-australia,computerbugg, https://twitter.com/computerbugg,2020-07-20 22:30:13,https://twitter.com/i/web/status/1285341267895791616,RT @RonThayer3: Every day I try and perform some small random act of kindness.    Today it dawned on me that wearing a mask is the ultimate…,neutral,0.3064,0.07721,0.61621,Victoria,,
wearing-mask-australia,magneticwords, https://twitter.com/magneticwords,2020-07-20 22:36:30,https://twitter.com/i/web/status/1285342848242429952,"RT @sophiejpitman: If you think it’s hard to breathe through a cotton mask, imagine wearing this 16thC velvet vizard. It was held on the fa…",negative,0.02847,0.4895,0.48193,,,
wearing-mask-australia,bryantlivesay, https://twitter.com/bryantlivesay,2020-07-20 23:04:43,https://twitter.com/i/web/status/1285349951623409664,"RT @realDonaldTrump: We are United in our effort to defeat the Invisible China Virus, and many people say that it is Patriotic to wear a fa…",neutral,0.21875,0.06329,0.71777,,,
wearing-mask-australia,psychwrite, https://twitter.com/psychwrite,2020-07-20 22:56:23,https://twitter.com/i/web/status/1285347852831449088,"Isn’t there something touchingly unifying about EVERYONE wearing masks? From @DanielAndrewsMP and @VictorianCHO to you, me and Jodi Grollo; we are all in the same boat.   #MaskUpMelbourne #covid19",negative,0.0105,0.979,0.0105,Victoria,,
wearing-mask-australia,EmmaaJoyce, https://twitter.com/EmmaaJoyce,2020-07-20 22:49:29,https://twitter.com/i/web/status/1285346118017011713,@realDonaldTrump WOW. It only took you four freaking months to wear a mask,negative,0.00684,0.98633,0.00684,,,
wearing-mask-australia,jrdnrlesthwrld, https://twitter.com/jrdnrlesthwrld,2020-07-20 22:13:20,https://twitter.com/i/web/status/1285337018721898497,https://t.co/3t0Niuu56K you clowns arguing about wearing a mask and your clown ass president out here literally defying the constitution in front of your eyes and @ClayTravis  of course Is silent,negative,0.00279,0.91357,0.0835,,Male,(8-12)
wearing-mask-australia,BopgirlPat, https://twitter.com/BopgirlPat,2020-07-20 22:30:29,https://twitter.com/i/web/status/1285341337047322624,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,,,
wearing-mask-australia,ms_dingo, https://twitter.com/ms_dingo,2020-07-20 22:52:50,https://twitter.com/i/web/status/1285346961348935680,RT @DeeDeeDunleavy: Country Road and David Jones are among stores banning shoppers not wearing masks from midnight tomorrow.  I'm secretly…,neutral,0.04987,0.28906,0.66113,Victoria,,
wearing-mask-australia,ms_dingo, https://twitter.com/ms_dingo,2020-07-20 22:59:20,https://twitter.com/i/web/status/1285348594740936704,people who want to claim asthma as a reason not to wear a mask are simply liars. my brother and i both have asthma. he has it very badly. yet we both can wear a mask with no problem at all. stop looking for excuses and do the right thing,negative,0.00689,0.85107,0.14209,Victoria,,
wearing-mask-australia,ms_dingo, https://twitter.com/ms_dingo,2020-07-20 23:01:13,https://twitter.com/i/web/status/1285349068974092288,so some wanker called 3aw and said he can't wear a mask because he has hypertension. does he even know what that is? simply high blood pressure. 😂😂😂 what a fool.,negative,0.00176,0.92871,0.06964,Victoria,,
wearing-mask-australia,SgtXmoonstomp, https://twitter.com/SgtXmoonstomp,2020-07-20 22:14:20,https://twitter.com/i/web/status/1285337271621672960,RT @saraschaefer1: can’t stop thinking about the overlap between people who say “all lives matter” and people who refuse to wear a mask to…,neutral,0.09125,0.44897,0.45972,,,
wearing-mask-australia,sortius, https://twitter.com/sortius,2020-07-20 22:26:39,https://twitter.com/i/web/status/1285340371191357440,RT @deliciouslybad: JUST WEAR A FUCKING MASK OMG  🤣 https://t.co/4gzmNYCXqG,negative,0.0181,0.61719,0.36499,Victoria,Female,(25-32)
wearing-mask-australia,yeahyeahfrances, https://twitter.com/yeahyeahfrances,2020-07-20 22:35:49,https://twitter.com/i/web/status/1285342678838738944,"RT @DEVandtheCITY: Out of all of those folks wearing a mask, look who he decided to pick on. 🙃",negative,0.01176,0.69043,0.29761,Victoria,,
wearing-mask-australia,yeahyeahfrances, https://twitter.com/yeahyeahfrances,2020-07-20 22:36:41,https://twitter.com/i/web/status/1285342896850231297,"RT @Mikel_Jollett: These idiots went from, “wearing a mask is tyranny,” to “the government can snatch people off the street in unmarked van…",negative,0.00429,0.86377,0.13208,Victoria,,
wearing-mask-australia,JoeGubbins, https://twitter.com/JoeGubbins,2020-07-20 22:54:52,https://twitter.com/i/web/status/1285347472588640256,RT @NursingNotesUK: A paramedic has found an innovative way to communicate with hard of hearing patients while wearing a face mask. https:/…,positive,0.86816,0.00867,0.12335,,,
wearing-mask-australia,raybarnhart99, https://twitter.com/raybarnhart99,2020-07-20 22:28:24,https://twitter.com/i/web/status/1285340809286623233,RT @Lrihendry: They want us to wear a mask MADE IN CHINA  to protect us from a virus MADE IN CHINA  to go to Walmart to buy crap MADE IN CH…,negative,0.00244,0.90283,0.09467,,,
wearing-mask-australia,LeoneCampiao, https://twitter.com/LeoneCampiao,2020-07-20 22:46:04,https://twitter.com/i/web/status/1285345256410501121,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,,Male,(8-12)
wearing-mask-australia,JhoVegas, https://twitter.com/JhoVegas,2020-07-20 22:32:52,https://twitter.com/i/web/status/1285341934006001666,@DLoesch So let me get this straight. First they put people on house arrest and made them wear ankle monitors now they are forcing people to wear masks in their own homes. What’s next? Forced vaccinations?,negative,0.00294,0.86523,0.13171,Victoria,,
wearing-mask-australia,JhoVegas, https://twitter.com/JhoVegas,2020-07-20 22:33:05,https://twitter.com/i/web/status/1285341988095774720,So let me get this straight. First they put people on house arrest and made them wear ankle monitors now they are forcing people to wear masks in their own homes. What’s next? Forced vaccinations? https://t.co/5XFwuDKu6K,negative,0.00294,0.86523,0.13171,Victoria,,
wearing-mask-australia,BellzWebster, https://twitter.com/BellzWebster,2020-07-20 23:02:11,https://twitter.com/i/web/status/1285349313711767553,RT @cgtnamerica: People are still debating whether they should wear a mask or not. Why do some people wear them and others refuse to? Hear…,neutral,0.04019,0.21558,0.74414,,,
wearing-mask-australia,KapriannK, https://twitter.com/KapriannK,2020-07-20 22:41:25,https://twitter.com/i/web/status/1285344087378325504,RT @ava: When a reality show host runs the country...  Remember to rebel against your Supreme Leader and wear your mask today. https://t.co…,neutral,0.07391,0.17639,0.74951,Western Australia,Female,(25-32)
wearing-mask-australia,Adam_Stirling, https://twitter.com/Adam_Stirling,2020-07-20 22:37:40,https://twitter.com/i/web/status/1285343141810171905,THE RANTS ABOUT SOCIAL DISTANCING AND MASK WEARING WILL CONTINUE UNTIL MORALE APPROVES,neutral,0.01964,0.45313,0.52734,Victoria,,
wearing-mask-australia,sibby1995, https://twitter.com/sibby1995,2020-07-20 22:37:05,https://twitter.com/i/web/status/1285342995961634817,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,,,
wearing-mask-australia,sibby1995, https://twitter.com/sibby1995,2020-07-20 22:40:12,https://twitter.com/i/web/status/1285343782091644930,@PortezF @DanielAndrewsMP You need to wear a mask when you leave home for one of the four reasons. I’m interested to know how would that be a prolonged period?,neutral,0.02428,0.15662,0.81885,,,
wearing-mask-australia,erraberra, https://twitter.com/erraberra,2020-07-20 22:54:53,https://twitter.com/i/web/status/1285347477801951235,RT @mattgalb99: Show of hands 🖐️🖐️🖐️  Who has never had trouble breathing while wearing their mask?,neutral,0.02283,0.31128,0.66602,,,
wearing-mask-australia,Dizimisslizi, https://twitter.com/Dizimisslizi,2020-07-20 23:03:18,https://twitter.com/i/web/status/1285349592905576448,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,,,
wearing-mask-australia,Dizimisslizi, https://twitter.com/Dizimisslizi,2020-07-20 23:03:35,https://twitter.com/i/web/status/1285349663453794304,RT @agwalker01: Our much loved peer support dog Ted showing us all how it's done 😷🐾🐾 #MaskUpMelbourne https://t.co/WSUQ9VVE0A,positive,0.83154,0.01553,0.15271,,,
wearing-mask-australia,LaraPM1, https://twitter.com/LaraPM1,2020-07-20 22:47:56,https://twitter.com/i/web/status/1285345726185136131,RT @bdunkelman: Going live WEAR A MASK in a few minutes! WEAR A MASK.,neutral,0.0661,0.12915,0.80469,Queensland,,
wearing-mask-australia,swandkids, https://twitter.com/swandkids,2020-07-20 22:44:54,https://twitter.com/i/web/status/1285344964667478017,RT @Mr_Severino: Another observation   My @scotiabank has 10 ADULTS MAX in a space 2x the size of my class.  Every wearing masks and every…,negative,0.01938,0.50635,0.47461,,,
wearing-mask-australia,bitchingene, https://twitter.com/bitchingene,2020-07-20 22:27:43,https://twitter.com/i/web/status/1285340640788664322,RT @airpodqueen: Wear your mask ☺️ https://t.co/LzpAYyk74P,neutral,0.03909,0.15076,0.81006,New South Wales,,
wearing-mask-australia,sandbagtoo, https://twitter.com/sandbagtoo,2020-07-20 22:22:57,https://twitter.com/i/web/status/1285339438399098880,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,,,
wearing-mask-australia,craigo1918, https://twitter.com/craigo1918,2020-07-20 22:13:40,https://twitter.com/i/web/status/1285337102155223040,"RT @DeathStarPR: We are United in our effort to defeat the Invisible Midichlorian Virus, and many people say that it is Patriotic to wear a…",neutral,0.17493,0.07526,0.75,,,
wearing-mask-australia,HelenInLeValley, https://twitter.com/HelenInLeValley,2020-07-20 22:53:49,https://twitter.com/i/web/status/1285347205742649344,.@heidimur can we just automatically ignore anyone who asks why didn't the government tell us to wear masks months ago?  Masks were recommended before they became mandatory. Idiot you're speaking to clearly has not been listening.,negative,0.00184,0.93604,0.06232,Victoria,,
wearing-mask-australia,rogue3, https://twitter.com/rogue3,2020-07-20 23:02:55,https://twitter.com/i/web/status/1285349496470134785,"RT @Mikel_Jollett: These idiots went from, “wearing a mask is tyranny,” to “the government can snatch people off the street in unmarked van…",negative,0.00429,0.86377,0.13208,Western Australia,,
wearing-mask-australia,KissOccamsRazor, https://twitter.com/KissOccamsRazor,2020-07-20 22:22:14,https://twitter.com/i/web/status/1285339261257109504,"@Idrewabird @mdogstuff @AnthonySabatini @RonDeSantisFL @GovKemp Nobody in the world has controlled covid. And if you bothered to look at any of the statistics around it, you would know that. And most other countries, using your garbage analogy, actually force anyone to wear a mask. Not that your silly cloth things do anything of note.",negative,0.00177,0.93848,0.05981,Northern Territory,,
wearing-mask-australia,MickAyris, https://twitter.com/MickAyris,2020-07-20 22:55:16,https://twitter.com/i/web/status/1285347571775311872,"@YoungWinston10 @drpete00 @DanielAndrewsMP .. by the way I have been deep down the rabbit hole myself but then I realised ‘what the fuck do I really know’. Is some of the death rate data from OS suspect? Probably but again what the fuck do I know. Easier to wear mask, social distance and bitch about it after the event",negative,0.00383,0.8623,0.13379,,,
wearing-mask-australia,blurboi, https://twitter.com/blurboi,2020-07-20 22:29:20,https://twitter.com/i/web/status/1285341046793072640,"RT @DEVandtheCITY: Out of all of those folks wearing a mask, look who he decided to pick on. 🙃",negative,0.01176,0.69043,0.29761,New South Wales,,
wearing-mask-australia,Kennuckles, https://twitter.com/Kennuckles,2020-07-20 22:40:24,https://twitter.com/i/web/status/1285343830116450304,"RT @minty_sm: I’m deaf and I’ve been finding it SO hard to understand people whilst wearing masks so please, if you can get this app!!! htt…",neutral,0.24463,0.24463,0.51074,New South Wales,,
wearing-mask-australia,1958_BestYear, https://twitter.com/1958_BestYear,2020-07-20 22:25:21,https://twitter.com/i/web/status/1285340044358676480,RT @matthewwu: I don’t talk about my personal life here but tonight’s @abc730 features an inside look at Footscray Hospital’s ICU where my…,positive,0.55957,0.02235,0.41821,Western Australia,Female,(60-100)
wearing-mask-australia,freddynoonoo, https://twitter.com/freddynoonoo,2020-07-20 22:33:07,https://twitter.com/i/web/status/1285341997306241024,RT @mjrowland68: So we’ve heard a bit this morning from the ‘you can’t make me’ brigade when it comes to wearing masks. If you’re in a Melb…,neutral,0.02963,0.17944,0.79102,,,
wearing-mask-australia,SarpongAkwasi1, https://twitter.com/SarpongAkwasi1,2020-07-20 23:02:29,https://twitter.com/i/web/status/1285349389993758721,RT @WHOAFRO: 😷Wearing a mask is only effective to stop the spread of #COVID19 if it is worn properly.   ❌Avoid these common errors👇🏿 https:…,neutral,0.06403,0.17883,0.75732,ACT,,
wearing-mask-australia,David_in_Dallas, https://twitter.com/David_in_Dallas,2020-07-20 22:35:04,https://twitter.com/i/web/status/1285342490749538305,@Maureen_Wenner @CestAlain Whatever is a good reply Maureen. Do you think he'll be wearing a mask?,negative,0.00516,0.70215,0.29272,Victoria,,
wearing-mask-australia,dipanjali, https://twitter.com/dipanjali,2020-07-20 23:00:09,https://twitter.com/i/web/status/1285348802346405888,RT @mjrowland68: So we’ve heard a bit this morning from the ‘you can’t make me’ brigade when it comes to wearing masks. If you’re in a Melb…,neutral,0.02963,0.17944,0.79102,,,
wearing-mask-australia,BraybrookA, https://twitter.com/BraybrookA,2020-07-20 22:46:44,https://twitter.com/i/web/status/1285345424933416961,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,Victoria,,
wearing-mask-australia,gumnut55, https://twitter.com/gumnut55,2020-07-20 22:56:30,https://twitter.com/i/web/status/1285347884573978624,"RT @DonPier27990569: Boss love ya, but going the opposite way on this; I won't routinely wear a mask. I'll do so when I must, but it'll nev…",neutral,0.06427,0.07941,0.85645,,,
wearing-mask-australia,smhussey, https://twitter.com/smhussey,2020-07-20 22:20:11,https://twitter.com/i/web/status/1285338744296366086,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,,,
wearing-mask-australia,BenReynolds73, https://twitter.com/BenReynolds73,2020-07-20 22:57:16,https://twitter.com/i/web/status/1285348074156470272,@mjrowland68 Ppl who catch it because they refused to wear a mask? Should not be given medical priority over those who catch it and DID. If they wanna NOT wear a mask? Let em buy their own respirators.....,negative,0.00175,0.93652,0.06171,New South Wales,,
wearing-mask-australia,OGxJAN, https://twitter.com/OGxJAN,2020-07-20 22:30:01,https://twitter.com/i/web/status/1285341216213659648,RT @HiRhy: Don’t ask me why I have on lipstick and gloss when I have to wear a mask. https://t.co/pjb4mDDI4W,negative,0.00233,0.90527,0.09222,Western Australia,,
wearing-mask-australia,cityguy_36, https://twitter.com/cityguy_36,2020-07-20 22:25:22,https://twitter.com/i/web/status/1285340046778789888,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,,,
wearing-mask-australia,herofukutu, https://twitter.com/herofukutu,2020-07-20 22:30:03,https://twitter.com/i/web/status/1285341227760513028,"RT @bdrinkwater: Mask refusers, listen up.  It s your right to ignore this simple request to wear a mask. Please hand in your Medicare card…",negative,0.00961,0.69385,0.29639,,,
wearing-mask-australia,emmasvelez, https://twitter.com/emmasvelez,2020-07-20 22:23:54,https://twitter.com/i/web/status/1285339679437410304,LOLLL I don’t think any of the signs make any sense. Does Mood stand for something? How does wearing a mask affect the economy? Is the “my body my choice” person also pro-choice? Are masks even mandatory in wpg right now? I have many questions.. https://t.co/4OoXvTVkmA,negative,0.00169,0.93604,0.06226,Victoria,,
wearing-mask-australia,RV_27, https://twitter.com/RV_27,2020-07-20 22:36:39,https://twitter.com/i/web/status/1285342887509549056,"RT @DeathStarPR: We are United in our effort to defeat the Invisible Midichlorian Virus, and many people say that it is Patriotic to wear a…",neutral,0.17493,0.07526,0.75,Victoria,,
wearing-mask-australia,CmoGoodie, https://twitter.com/CmoGoodie,2020-07-20 22:42:56,https://twitter.com/i/web/status/1285344470112796672,@realDonaldTrump I guess your so called patriots are going to let you tread on them now and start wearing a mask 😷 🥴,negative,0.0271,0.9458,0.0271,Western Australia,,
wearing-mask-australia,BondsAus, https://twitter.com/BondsAus,2020-07-20 23:04:13,https://twitter.com/i/web/status/1285349824770961408,"@itspeacedude @COVID_Australia @sassymchassy Hi Mary, you can still wear our face masks after the 20 washes but the treatments on the mask (e.g. for increased barrier protection) are not supported. For comfort and protection, it is recommended the mask is replaced once it reaches 20 wash cycles.",negative,0.00609,0.81836,0.17542,,,
wearing-mask-australia,businessvic, https://twitter.com/businessvic,2020-07-20 22:51:01,https://twitter.com/i/web/status/1285346501108076544,"Wondering what your #facemask responsibilities are as an employer? From 11.59pm tomorrow, 22 July, people living in metro Melbourne and Mitchell Shire are required to wear a face-covering when they leave home. Find out more. @VicGovDHHS @WorkSafe_Vic  https://t.co/SlRz4lF9Or",neutral,0.05484,0.30688,0.63818,,,
wearing-mask-australia,ItsKarin, https://twitter.com/ItsKarin,2020-07-20 22:35:30,https://twitter.com/i/web/status/1285342596877803520,RT @liam_finlay_: #MasksSaveLives! Get the facts and some handy tips on mask wearing with the updated mask advice on the MESS Education web…,positive,0.5791,0.02861,0.39233,Victoria,,
wearing-mask-australia,sonjamm73, https://twitter.com/sonjamm73,2020-07-20 22:42:58,https://twitter.com/i/web/status/1285344475087159296,"RT @realDonaldTrump: We are United in our effort to defeat the Invisible China Virus, and many people say that it is Patriotic to wear a fa…",neutral,0.21875,0.06329,0.71777,,,
wearing-mask-australia,naomityrrell18, https://twitter.com/naomityrrell18,2020-07-20 22:34:26,https://twitter.com/i/web/status/1285342330539528193,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,,,
wearing-mask-australia,fijiandiva104, https://twitter.com/fijiandiva104,2020-07-20 22:29:57,https://twitter.com/i/web/status/1285341199138566146,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,Victoria,,
wearing-mask-australia,cashmiskit, https://twitter.com/cashmiskit,2020-07-20 22:21:58,https://twitter.com/i/web/status/1285339190054449152,RT @NYGovCuomo: We appreciate the commitment to social distancing and the flexibility!  Wear a mask. https://t.co/TLdKfDwJGB,positive,0.89111,0.00442,0.10468,Victoria,,
wearing-mask-australia,victoriasbraden, https://twitter.com/victoriasbraden,2020-07-20 22:57:07,https://twitter.com/i/web/status/1285348039591448577,"RT @DEVandtheCITY: Out of all of those folks wearing a mask, look who he decided to pick on. 🙃",negative,0.01176,0.69043,0.29761,Victoria,,
wearing-mask-australia,Itss_Jayy10, https://twitter.com/Itss_Jayy10,2020-07-20 22:26:05,https://twitter.com/i/web/status/1285340229105311745,"RT @Subzero06: Ok Georgia,  Now that we got what we want &amp; we're playing this Fall, can we ALL agree to spend the next few weeks doing the…",neutral,0.0827,0.14758,0.77002,,,
wearing-mask-australia,souvlakislut, https://twitter.com/souvlakislut,2020-07-20 22:29:15,https://twitter.com/i/web/status/1285341025016279041,@slurpuffite HONESTLY!! I was getting greasy looks from boomers for wearing a mask on the bus when cases in vic started to pick up I’m actually laughing that everyone’s gonna have to wear one now LMAOO,neutral,0.12671,0.22632,0.64697,,,
wearing-mask-australia,mgb5000, https://twitter.com/mgb5000,2020-07-20 22:27:45,https://twitter.com/i/web/status/1285340645511462912,RT @mattgalb99: Show of hands 🖐️🖐️🖐️  Who has never had trouble breathing while wearing their mask?,neutral,0.02283,0.31128,0.66602,Western Australia,,
wearing-mask-australia,susanrwncomau, https://twitter.com/susanrwncomau,2020-07-20 22:40:34,https://twitter.com/i/web/status/1285343871568769025,"RT @HKrassenstein: @realDonaldTrump 107 days after Biden encourages people to wear face masks, Trump finally admits that Joe Biden was righ…",neutral,0.07648,0.10077,0.82275,Western Australia,,
wearing-mask-australia,DrunkPolkaroo, https://twitter.com/DrunkPolkaroo,2020-07-20 22:51:30,https://twitter.com/i/web/status/1285346626102603776,"You wanna know why I drink? Stage 3. 4 days. People not wearing masks. People licking their fingers and touching lord knows what. This pandemic isn't over, but for food service workers, it just got way more dangerous... https://t.co/bsG7Zj0u9m",negative,0.01314,0.7583,0.22852,Victoria,,
wearing-mask-australia,ImaniCher, https://twitter.com/ImaniCher,2020-07-20 22:27:25,https://twitter.com/i/web/status/1285340565555609600,"RT @Mikel_Jollett: These idiots went from, “wearing a mask is tyranny,” to “the government can snatch people off the street in unmarked van…",negative,0.00429,0.86377,0.13208,ACT,,
wearing-mask-australia,jw33062, https://twitter.com/jw33062,2020-07-20 22:34:26,https://twitter.com/i/web/status/1285342328920694786,RT @tulaholmes: Is Trump wearing a #mask a cover from the media attention to the attempted murder of #JudgeSalas ? Come on #CNN @maddow ...…,negative,0.00875,0.61084,0.38062,Western Australia,Male,(25-32)
wearing-mask-australia,victoriam444, https://twitter.com/victoriam444,2020-07-20 22:19:44,https://twitter.com/i/web/status/1285338629313900550,4 months into the pandemic and Trump finally says to wear face masks. What a fucking leader he is 🥴,negative,0.00586,0.98828,0.00586,Victoria,,
wearing-mask-australia,ThroneofGlassAU, https://twitter.com/ThroneofGlassAU,2020-07-20 22:32:11,https://twitter.com/i/web/status/1285341761171156992,"RT @minty_sm: I’m deaf and I’ve been finding it SO hard to understand people whilst wearing masks so please, if you can get this app!!!",positive,0.42188,0.15979,0.41821,,,
wearing-mask-australia,HomeInsGuru, https://twitter.com/HomeInsGuru,2020-07-20 23:01:57,https://twitter.com/i/web/status/1285349256275070979,RT @DemocracyInn: You’re Not the Favorite President.  You Are Wearing A Mask Because Your Poll Numbers going down.  These are the people…,negative,0.00295,0.875,0.12207,Victoria,,
wearing-mask-australia,AllderLadd, https://twitter.com/AllderLadd,2020-07-20 22:34:34,https://twitter.com/i/web/status/1285342363137630209,RT @FutureDocs: @ProfWeinstein You know they’d be wearing masks!!   Sign and share to support universal masking now. https://t.co/i8TEmW1hw…,neutral,0.16541,0.12756,0.70703,,Female,(38-43)
wearing-mask-australia,AllderLadd, https://twitter.com/AllderLadd,2020-07-20 22:39:17,https://twitter.com/i/web/status/1285343551287488512,RT @ProjectLincoln: April 4th: The CDC asks Americans to wear masks.  Three months later:,negative,0.01074,0.97852,0.01074,,Female,(38-43)
wearing-mask-australia,AllderLadd, https://twitter.com/AllderLadd,2020-07-20 22:39:43,https://twitter.com/i/web/status/1285343658384871424,"RT @ReJennerating: I'm a doctor, I work in Kew, and I have been blocked by  @TimSmithMP for challenging his immature irresponsible tweets.…",negative,0.00433,0.90186,0.09387,,Female,(38-43)
wearing-mask-australia,AllderLadd, https://twitter.com/AllderLadd,2020-07-20 22:43:44,https://twitter.com/i/web/status/1285344668629078016,RT @acnewsitics: @RepDLesko Republicans who don't wear masks face:  ❌intense pain ❌excessive bleeding ❌infection ❌death  This isn’t health…,negative,0.00605,0.88232,0.11151,,Female,(38-43)
wearing-mask-australia,Mike_L_401, https://twitter.com/Mike_L_401,2020-07-20 22:47:48,https://twitter.com/i/web/status/1285345692211449863,"If you refuse to wear a mask you’re a piece of shit. Fuck your rights, it’s not about that at this point.",negative,0.00396,0.92871,0.06757,,,
wearing-mask-australia,americashawk, https://twitter.com/americashawk,2020-07-20 22:28:48,https://twitter.com/i/web/status/1285340912281845760,RT @AnthonySabatini: According to the Director of FL Division of Emergency Management (a non-partisan agency?) you are an “idiot” if you di…,negative,0.00339,0.90869,0.08807,ACT,,
wearing-mask-australia,andrewtillett, https://twitter.com/andrewtillett,2020-07-20 22:16:21,https://twitter.com/i/web/status/1285337780168482816,"RT @realDonaldTrump: We are United in our effort to defeat the Invisible China Virus, and many people say that it is Patriotic to wear a fa…",neutral,0.21875,0.06329,0.71777,,,
wearing-mask-australia,Couldofbeen199, https://twitter.com/Couldofbeen199,2020-07-20 22:27:06,https://twitter.com/i/web/status/1285340482390781952,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,New South Wales,Male,(25-32)
wearing-mask-australia,Couldofbeen199, https://twitter.com/Couldofbeen199,2020-07-20 22:27:38,https://twitter.com/i/web/status/1285340619636748288,"RT @drpete00: @DanielAndrewsMP If Drs like me can wear a mask for 8 hours a day to protect you, I hope you will return the favour and wear…",neutral,0.21008,0.08112,0.70898,New South Wales,Male,(25-32)
wearing-mask-australia,Closer1775, https://twitter.com/Closer1775,2020-07-20 22:33:38,https://twitter.com/i/web/status/1285342128931893248,RT @DeAnna4Congress: I don’t care if POTUS posts a pic of him wearing a mask  I don’t do things because a celebrity does it or bc pple pres…,neutral,0.02596,0.45581,0.51807,Victoria,Male,(4-6)
wearing-mask-australia,Closer1775, https://twitter.com/Closer1775,2020-07-20 22:40:39,https://twitter.com/i/web/status/1285343893643358208,RT @montaga: .@coloradogov just created unconstitutional laws forcing ppl to wear masks that we all know DO NOT WORK! This virus has a 99.9…,negative,0.0025,0.94141,0.05588,Victoria,Male,(4-6)
wearing-mask-australia,OzenigmaJ, https://twitter.com/OzenigmaJ,2020-07-20 22:43:14,https://twitter.com/i/web/status/1285344542321815553,RT @DanielAndrewsMP: Nurses and doctors wear masks when they’re treating you.  So I don’t think it’s too much to wear one when you’re at th…,neutral,0.03214,0.19739,0.77051,Victoria,,
wearing-mask-australia,BCbamalam, https://twitter.com/BCbamalam,2020-07-20 22:53:06,https://twitter.com/i/web/status/1285347028864647169,Went to pick up something I bought on varage sale (vendor did not wear a mask) Stopped at Mark's Work Wearhouse (no masks on staff) Last stop Capital Iron (no masks on staff). I had a pleasant time and did not say a word as I walked around looking like a dork in a face shield. https://t.co/koErehazLb,neutral,0.17261,0.0788,0.74854,Victoria,,
wearing-mask-australia,VictoriaGoughe1, https://twitter.com/VictoriaGoughe1,2020-07-20 22:31:17,https://twitter.com/i/web/status/1285341535588974594,RT @LaylaAlisha11: Surgical Masks do NOT Prevent Viruses including #COVID-19!  It states this right on the Box! Cloth Masks are worse than…,negative,0.00135,0.95215,0.04651,,,
